"Spot","Spot_alt","10m_Gel1_IS","10m_Gel1_Total (Cy3)","10m_Gel1_Carbonyl (Cy5)","10m_Gel2_IS","10m_Gel2_Total (Cy3)","10m_Gel2_Carbonyl (Cy5)","10m_Gel3_IS","10m_Gel3_Total (Cy3)","10m_Gel3_Carbonyl (Cy5)","10m_Gel4_IS","10m_Gel4_Total (Cy3)","10m_Gel4_Carbonyl (Cy5)","30m_Gel1_IS","30m_Gel1_Total (Cy3)","30m_Gel1_Carbonyl (Cy5)","30m_Gel2_IS","30m_Gel2_Total (Cy3)","30m_Gel2_Carbonyl (Cy5)","30m_Gel3_IS","30m_Gel3_Total (Cy3)","30m_Gel3_Carbonyl (Cy5)","30m_Gel4_IS","30m_Gel4_Total (Cy3)","30m_Gel4_Carbonyl (Cy5)","75m_Gel1_IS","75m_Gel1_Total (Cy3)","75m_Gel1_Carbonyl (Cy5)","75m_Gel2_IS","75m_Gel2_Total (Cy3)","75m_Gel2_Carbonyl (Cy5)","75m_Gel3_IS","75m_Gel3_Total (Cy3)","75m_Gel3_Carbonyl (Cy5)","75m_Gel4_IS","75m_Gel4_Total (Cy3)","75m_Gel4_Carbonyl (Cy5)"
1285,519,2506497.59674307,236018.545461347,737624.126271109,2050510.25704344,185378.511725145,827349.050581397,2153907.67258411,185076.05509374,729462.33349966,1595059.15969992,163001.905200872,553078.621696599,2115308.34887264,553150.419151351,1634927.59542322,2200932.5214025,540765.794474836,1628141.85682935,2209280.90601186,570697.082570556,1467227.26656415,2155903.38012992,532155.574265618,1395804.23178247,2648434.59204707,1648707.02548959,3852838.93716196,2658098.32113735,1494482.37507985,3627725.54266491,3010313.77182857,1742688.19236619,4069075.40349134,2675650.65457607,1580861.06125436,3362406.51680145
1282,520,590099.725557797,38756.3059040607,366854.775423838,371331.60251729,20092.3820886096,284409.43234509,340980.679617587,25081.6842374869,239965.056015672,445345.689954303,29190.9804913328,314945.567344298,438348.872538327,82113.9130368204,651298.283419771,457271.909684916,63205.638394145,4524052.45264609,779955.200633994,142345.184452562,873391.765440143,517222.591867736,97768.5838245394,564558.406957275,634623.671112945,319570.94992801,1555461.81446622,1109843.86346679,472477.068886504,3354901.16998563,476626.139403508,243764.96537348,1414318.70996159,384761.239101254,169732.722678408,939241.605183265
1305,521,5539548.73775035,449070.276267854,12735617.4084708,5447765.77756427,378247.814011992,8082702.01285246,7043431.3995863,522373.033865186,8849103.78857269,5278734.61020723,439489.167674956,8008158.55169108,4150347.59539768,990023.592751877,27271233.8748161,4682961.04296613,974101.218756576,35052350.6419429,8383481.45618638,1900785.38338768,45152278.0455675,7685294.70308511,1676477.32553235,41908907.9774617,8665688.95547388,4752396.18313819,100379038.815305,6376847.22535652,3241594.13287246,86711798.8213555,6477850.40316318,3369249.78883253,75100307.5168312,6534323.91123629,3678393.05551603,66810156.669175
1283,522,684721.406122111,83127.9230107327,158684.492753483,631449.743776226,66166.9484893891,91189.9924158649,717271.169828121,90789.9028997586,72396.5164402853,469891.951477852,67702.1778611529,145252.239004558,541906.885271355,207356.858713834,130956.07566351,667964.851975985,190652.423154583,223676.831981104,1012000.93324433,325935.197099784,187608.413722705,891575.125698518,310169.902368032,142638.273033912,1360708.46923148,1004260.50436802,657015.174187049,966591.670114764,627797.204940955,734540.871424417,879917.070384368,620364.590128473,349080.786674113,591011.482361876,445143.833330697,456490.813777233
1302,523,1838287.67437203,139237.024231641,2147323.65004871,1579564.75863877,104208.267456715,1482186.88042334,3315212.70441756,257406.818085896,1752552.19937922,1473282.76763761,121494.151646411,1998414.38529534,2172882.54774591,433126.69846729,5779058.8541969,1676745.7874016,304810.324665069,4591601.12996627,1971107.34697847,412892.732039727,3964129.51698419,2617100.64736976,576016.16332241,5140834.42081708,3364878.21465316,1612211.51780728,18632189.641883,2348826.99346908,1037745.89565284,12527991.0081641,2436714.45823672,1209155.78844968,11562305.8504872,1696350.40615636,865618.842127545,8576379.70112569
1307,524,1236296.73139002,113874.076131406,887940.240981196,885312.117027413,71051.5582395472,855226.538413569,718171.601028893,67346.3675212639,618844.859779823,928257.353094149,89058.6275360186,825744.804909232,862609.989747201,201540.529110587,1598682.10884501,933095.040797702,214612.707967093,3382623.75881778,1827302.53534991,449669.610853944,2159652.62503139,1064528.51852023,242225.972846175,1404083.58402464,1364844.10221905,738199.222544451,4469506.37936881,1803069.53533839,850711.975032696,5804621.29124359,1118730.25912925,603667.093635286,3887358.48995381,943484.769980169,464861.887615924,3266286.39528518
1289,525,1145893.11908611,107303.340967716,257676.72859056,1225474.56114883,104653.026248662,225716.833581663,1049856.25793365,90402.309169673,338648.494576801,942863.22770027,99131.2922120625,277052.056475072,1115809.71023502,294220.89064721,436466.420025539,1215260.97165236,276002.451990491,362158.959220855,1073359.37355059,250760.515419596,374619.776807256,1166855.44548335,281874.561771476,349445.851344927,1725135.60855472,1011774.1357845,950951.553043463,1860441.49680169,997919.516557116,882498.991625608,1656687.97262805,916673.706392711,1059221.85187427,1555872.43101532,922916.293762811,886250.745095602
1301,526,4161556.89336335,390060.399111155,273784.217824333,4438762.22962347,396730.368607845,249071.631320876,3789523.03151053,334692.881316582,304504.909222929,3008744.48729582,304912.91424171,238279.152428745,4230154.44023363,1138066.99396984,477305.933687758,4260815.94661604,1028140.73960647,399871.199384697,4151708.07862912,1010644.71382039,558465.094272847,3855742.02400827,936481.496430903,364676.523819067,5525003.14478893,3143379.01503937,860858.768122338,6417313.68307912,3420411.42941184,1351826.90331666,6216304.28102237,3406607.88569597,1179911.14871779,5471752.13791072,3068288.22704719,1174181.25273455
1311,527,723903.836143044,78535.9091763918,423674.399927954,673312.201123071,71996.1884031493,527917.222265759,810738.780667459,69460.7494211355,492182.269231655,748456.484902536,84592.4147207961,463666.254510602,652729.690351882,190724.218211296,1027144.80796045,854026.584105244,229747.85475611,1195208.25395,849431.087128317,237812.863180587,977917.456768013,802663.003382628,221449.428190785,974413.592287853,1285933.25186948,830762.415850725,3643380.5582184,1257031.43444481,720300.334610231,2894896.11401523,1273754.19961246,821391.29138473,3061672.46277647,1173961.14557476,684521.670458807,2308420.39143453
1300,528,830112.930592496,73814.3788762326,386969.996574565,878315.751832949,73273.9055427894,395857.434614137,847573.248544738,74943.5677677781,295955.294072928,789449.522854664,83439.1017714964,338989.598550565,789238.246653596,220381.294297898,765965.446937547,737361.508142832,176199.370244551,644679.687399524,606670.79765007,147724.168833969,532098.345009837,859997.563987997,207015.233481964,692011.129549751,1291689.27649733,739485.091426011,2375983.36034101,1263493.17181702,683116.21283832,2046486.87021762,1085189.26741904,607788.593461284,2087350.89517314,1179299.48897045,689115.136165222,1847563.64751248
1288,529,735803.368506746,75308.6084562773,141555.978481186,720308.072269968,59839.707628718,128912.647081509,274258.090731781,30950.320166267,99383.2280958737,623688.237293805,53430.6880563571,109176.585344905,897678.016291402,246070.138864482,453847.868831095,766643.564379739,182200.582525614,253538.974223848,808843.960383879,222782.121023686,399241.725163853,1082865.76729996,276590.403974014,434050.775077118,1415780.51435221,845401.35784172,1197996.76472424,1098586.02936289,438421.244385594,624837.579487624,908443.308585226,523244.62111416,825722.668883274,473834.854297244,295616.047275476,439598.154592787
1303,530,2022314.03659522,162434.190155668,234907.045519747,1763728.53178163,130384.090314569,247764.667114231,2193514.46105175,168743.211121945,318781.370807696,1540425.64209123,131363.247698216,149992.071507954,1866797.78080847,421071.199394808,468690.296299257,1833919.22553029,356953.161978044,564274.922711864,2361161.75868602,541062.370971931,401351.983868101,2717743.09234847,575592.61376091,464699.558096053,3677616.23864348,1965607.11173171,2887674.03557881,2897069.48634713,1389693.29571619,1811492.57027116,2517121.4585585,1271569.88560652,1161786.92609262,1373362.55649907,761972.057248698,1942447.79572041
1326,531,3270546.30081545,239825.490397175,652857.864124427,2871820.40234196,206819.575796806,776809.891324507,2985087.52460327,210071.70936207,692494.074964313,2467536.40634455,206446.551523262,818716.923553782,2530169.65033683,557088.787766423,1415097.19364014,3747104.11559185,715684.451677635,1842933.33699294,3944130.46578719,836602.305341073,1942365.89462826,3322951.12290906,697138.400688794,1651670.90769528,5053199.50332394,2589783.47482079,7786427.7692484,5014973.44263994,2350853.89711337,5388621.26286476,5094753.51984901,2597078.90806055,5885274.76032535,4463225.97358841,2423116.30136729,4823845.81301217
1309,532,1014819.25334717,82614.480017147,163159.897149432,749610.250678525,59793.4930421943,158341.084528103,1256691.43964981,74248.5935912914,215172.044740514,878726.907429247,72212.6339719829,134233.054181576,705533.986892052,190493.329990439,240430.170866933,755857.765589079,165243.618901291,228284.350728817,709278.175748828,159620.924467576,194972.327895123,888033.96653511,169167.749320913,295805.741749208,974782.323183175,549207.669191221,649386.656416118,891491.06315514,462369.825137025,474857.120674524,1090019.87628276,580135.096951995,423267.712828242,1205143.76883577,683863.013504283,496580.244152309
1299,533,167973.275338381,16563.1520492059,40509.7207394811,110635.823818334,13123.1061888001,54188.6331298449,188033.171722333,16489.3584825916,32016.0023500362,153026.400116203,17862.4425573134,43370.8878680089,213766.178975407,58559.2865679715,59844.4949530824,140530.816625586,42730.8711534221,66581.14404112,127644.887262671,36156.4168408679,54649.7381549449,168650.441141398,39346.2133221277,38754.9327551041,335689.886353765,198529.514999657,234035.477643068,171743.705185072,113713.059292078,140762.546282625,317142.085038908,173946.883772068,178258.473223999,315388.811281089,192915.52707175,167237.958769828
1310,534,405361.33111071,31213.8948229079,70025.3315147436,320153.80016041,21798.916485747,63987.6244015691,317279.408760248,26610.5330325433,81189.1940687745,235204.672519844,21039.1378925927,59457.8802674312,291170.656082389,66155.8715122325,94458.2489908386,277541.895179101,60882.25897914,81805.7347185669,268214.832603274,60824.8942339374,101131.997336487,233569.959816308,58670.1968350094,69544.3824916449,323530.509425755,166496.739784228,161453.721791271,257868.729504802,139555.023240367,125123.962624008,315152.272855144,155079.346114922,185364.478545056,485155.476938108,260353.232376448,156603.133556564
1318,535,298956.452311339,21122.584016086,199720.13937311,286450.095466529,23158.1145117888,211822.600005201,287756.902599659,24297.8802174886,203023.681341088,208121.619727735,23420.1038559117,199476.054309166,768284.918463776,191920.683951374,358132.816923252,260472.268703145,53850.2704714256,346602.130803701,267922.874342281,49707.575362118,297418.333072533,373378.785360363,49842.830186116,274672.968154679,351808.04195149,167716.265457953,1152604.9004961,317779.650929199,165320.376633973,888685.187101065,337101.553274045,166087.093711078,1184784.43130447,343169.394294279,208058.531130254,844901.913731059
1320,536,440816.786697526,90455.1164498901,174380.055621276,490812.606294184,77345.9527268313,129180.369964017,221287.879266142,51013.9132998925,122253.822597808,364100.857088031,71792.1939849355,132301.975398106,552177.140411815,212949.640671066,244113.793455539,613025.506915252,211270.279111696,291717.362022847,567748.346844693,215026.277249824,208705.718446666,503566.257595814,202644.285524884,185353.421359265,814015.38491901,647667.374812512,508544.445047575,990134.308597751,668567.989882488,479227.994914551,655428.992732004,607173.80970361,364898.952856658,377835.799400091,383158.907161498,345914.557344433
1308,537,25983.2108792126,3455.8965175086,62064.7047644103,23727.0328726656,2878.25863508,48144.8114127895,27727.9188595513,2968.3761986647,63803.3696459218,18153.3414208237,2918.7264578951,46511.8658695936,41870.2063226025,12741.093347405,107277.276633283,17961.6038251945,5325.8403683837,102789.398105348,28500.5235684082,7495.6335580421,114355.714802511,24282.7328993288,6491.1790934137,102371.978049477,39818.0173556699,21370.0640228834,334294.095144124,23367.7848871547,15477.7642207766,256774.209446407,33577.2449246333,16364.1925803882,302942.34276825,25243.8705143241,15349.733295665,222719.040016773
779,538,1443140.36686428,144188.715687355,272497.773688959,1172335.34620857,119774.775207324,351078.579043489,1901313.40994788,170060.411754481,267773.748907076,1397751.12825331,134360.045780047,218019.973464102,1485274.75804656,389350.658472444,534909.582500917,832942.945373039,239642.285539083,324066.296626927,1187957.19714337,318962.101278094,373363.794556895,1028322.69588487,276853.84155791,313457.860652685,1924271.50685078,1142904.68558498,936005.737172314,1628727.49359542,922139.542551076,939784.460909468,2263654.26791241,1251511.64231472,1101952.13843699,1484924.21267844,811551.724322398,840014.895091017
793,539,632863.070145198,68923.0466475239,129054.917925131,912276.932226373,87517.4422173514,152252.393735444,1371369.69809652,116014.123907087,134961.837849684,832806.217628236,79390.8392347473,110234.621887237,589343.135332048,160051.841101127,216896.049753982,606214.758472214,164094.146014515,215792.398396971,928330.719981952,241962.344892514,179360.384499938,702575.384303638,180907.375141473,116363.580213943,1222075.07007688,730239.671327366,482376.028495186,1038179.06214675,579693.283442821,388826.32640339,1349044.88849105,724392.350245108,462456.693887996,1058700.31388177,569442.504576635,423588.690113306
891,540,41058.9509652472,3752.0641014969,58858.3100708334,66195.7974937366,6244.3397218251,49360.7393635909,74585.5745089573,7510.719662639,72353.0472668565,32676.7911152046,4170.4868117758,37243.7302770734,120439.778883667,32565.3200071336,76476.8416351429,36280.1824449935,10015.6542896023,55249.5577461912,68255.7842861897,16322.4464209402,65429.1676616589,81311.5756503067,21817.979003805,63971.5343387012,82643.5990690039,50628.8345414786,95021.4112045411,66182.2761651986,37523.5441304539,108389.890829339,81722.1865646822,46175.8463704127,122342.457903678,175109.1800736,112955.029162236,114477.924897595
957,541,324041.7748557,30950.1233002831,94872.2014811167,402626.258798449,36491.1727188809,131880.686547393,454503.57796491,38526.957871385,112530.907071164,264470.37367571,26991.536560319,125366.869146486,514643.221758349,139662.7326132,147813.624643724,295606.058521325,73643.9512607816,117713.228039488,324184.558668495,85242.7980418351,145004.699553791,351052.623654677,85915.42731216,115434.503021916,623102.920799786,373364.856422636,378655.419594256,391575.952315782,223479.727662771,310494.509111906,478372.914255448,269568.39730512,253682.230840946,748432.868738066,467474.373983175,270682.446003407
1068,542,4058884.82419436,368091.797023579,317349.401707538,3168034.28988478,285402.361592895,333938.210109466,4661404.56753297,390303.89085295,226339.920519947,2208397.00207709,221514.736356194,236466.82767702,4960852.51375924,1299516.85288029,734414.459294113,2431518.36063116,614027.092072735,454019.6021652,3486870.59969015,874101.662197779,383824.728757119,2990384.23155352,742826.580028063,373953.450950563,6124844.12146581,3592551.03846974,1463905.2496955,3342752.95872333,1898903.57740085,1157970.63597154,4699748.54339723,2569555.41446584,1256211.91609468,6850564.3166578,3929700.37534408,1512335.8897939
1103,543,1122193.19297132,95192.7597709427,210741.834580998,764847.8852001,66486.5944898662,285010.899417175,1297700.94535407,105151.462303156,248072.873419922,609260.956481086,60053.8936277672,162254.174899077,946092.066606138,229314.31278486,489673.820098679,669424.124769983,160712.040036705,283215.346878943,953821.523283174,217569.324618969,294935.423732646,775923.566252777,176481.496778464,325730.982065936,1421323.84145553,751438.157599716,1112917.92771006,1036793.65649669,583787.96870151,814391.652370546,1295720.58203903,664364.538717442,853513.30388999,1309299.14581864,674035.468608642,942084.763789531
