Spot,C_Gel1_IS,C_Gel1_Total (Cy3),C_Gel1_Carbonyl (Cy5),C_Gel2_IS,C_Gel2_Total (Cy3),C_Gel2_Carbonyl (Cy5),C_Gel3_IS,C_Gel3_Total (Cy3),C_Gel3_Carbonyl (Cy5),C_Gel4_IS,C_Gel4_Total (Cy3),C_Gel4_Carbonyl (Cy5),T_Gel1_IS,T_Gel1_Total (Cy3),T_Gel1_Carbonyl (Cy5),T_Gel2_IS,T_Gel2_Total (Cy3),T_Gel2_Carbonyl (Cy5),T_Gel3_IS,T_Gel3_Total (Cy3),T_Gel3_Carbonyl (Cy5),T_Gel4_IS,T_Gel4_Total (Cy3),T_Gel4_Carbonyl (Cy5)
1015,8759054.2353984,767410.799897791,1199097.18608173,7386933.25370295,589466.152100368,1156182.95076177,9694970.94905102,792371.755110369,1380267.12929075,8259270.74237989,805331.973126982,1083140.95530341,7668089.60123946,479645.086596567,757026.330681176,10031228.5695662,625970.345239704,794779.352023249,7451538.07491974,240376.461542263,537851.932969975,10565466.1588451,671424.76339536,664530.021003146
977,7096059.55134116,666354.535473249,358444.630824179,6883905.70113922,625236.497237835,404123.323481432,5357520.27018299,418065.719488168,312412.670972187,8085863.23985319,823691.992234249,374949.95114484,3168842.19554002,143369.639732752,287535.447297875,9196022.0680314,465078.647262201,558755.175682748,6782112.72478424,178103.404903984,309214.016452898,6385624.35949026,296287.560242329,321130.613313874
1007,1250910.7457932,114287.885704732,182480.0159421,1659364.25710201,129900.697894707,197943.878281284,1175980.94979639,100750.394106704,401284.10089125,1056210.70795516,108966.342649512,289851.230247305,1873054.92406053,113363.082029591,267368.344568173,1108655.67627313,74593.6946777834,248837.645749848,1918217.12534017,63715.3312479025,254501.577378527,1284645.65783181,89723.6113045765,193749.09552938
997,473395.435917131,37307.0788866654,209801.113283961,629856.124931668,43544.0000090223,274864.124442667,601908.088993427,49689.5654658653,325747.775840367,262197.978289498,34435.111976657,194884.880956504,536689.999502646,28851.3625008455,147558.39778013,426457.302547973,27835.1231797449,123132.058957524,538602.127461214,19059.4605931959,160301.145756312,732692.359352155,45967.3719064191,223589.830441655
973,25620.0455749633,2768.4653001815,12092.5192841263,17847.8767563552,1829.3905060306,15844.10883499,41620.8316757187,2234.7217331775,17552.2624693949,23841.7659487999,2386.5076883681,11668.9447854777,19022.4298106287,1872.9382162474,8599.9231752704,24780.0497631368,2000.9780824039,11915.6224498801,28303.4845616029,1268.0117048584,15430.9703988815,21451.5542461597,1324.15557827,18017.7113523252
987,51172.4478116859,4237.865481105,217684.702288593,33042.7114023134,3855.0882734756,209563.08403186,68530.0939715676,4783.1283741648,182512.669687263,20048.6337869742,2746.6104750603,158757.756120796,54572.7973171261,5066.2715794285,100413.183655638,50482.0326602098,5850.510474175,147737.025172261,50569.8221991313,4225.3613128836,101266.867765381,73577.3440825849,7255.1435160734,110858.455356436
998,854143.950808131,68731.373921038,233553.966149119,908973.740659142,70923.1985913157,284198.719988703,949890.803336442,71508.0578812517,248624.32323681,896435.895501917,79208.758387115,215467.603402255,685235.554550192,67459.5937518749,269476.780509869,1115972.5983373,124768.35732281,447337.243336905,886133.553837283,43435.958956005,264027.041795561,801959.935557758,84528.318416289,286276.816798431
1009,3318716.5116424,277905.681047768,531948.988388112,3720820.16904612,274589.894365126,583817.632691253,4075714.22434255,329496.078509271,667572.759666156,3615317.07201087,325804.014363083,653317.769558919,3338581.05219462,280135.59666642,770064.792925406,4366603.85303419,363236.93690181,757167.880047254,3835218.37355844,168877.318674793,533632.819957735,6615451.75369187,593741.228465568,1398462.45003643
1014,1309144.61722114,121619.863161924,537777.386935208,978872.488976361,78247.7485312733,522791.064147209,1190788.43554323,111075.239287957,352194.356995609,1103041.10207808,115162.357348873,566898.05073908,836477.309365307,51101.2561358127,308942.661014691,1088890.23707913,69670.3164389433,304137.290090504,1299893.50302712,39148.149634283,239171.107215812,438538.996671091,40648.38743375,457746.714556667
1008,474915.071803275,45599.3599269686,163138.809368305,587781.350077943,50058.1516513498,242767.057826321,356984.018456614,28288.6401912028,123967.707768142,240922.668833226,25539.5207284517,149388.400398468,303528.207064283,17185.9806753389,147777.348657778,441213.146144562,25634.657338482,136280.304804324,421254.244827562,15109.3562042455,205873.903419323,618323.917134694,34059.8205194712,202592.296303732
1031,7993068.04067198,673079.056219668,1661916.69310431,6893785.97587242,556509.492949981,1621211.5224894,8033554.83016855,635188.391676316,1561373.69934826,7157873.39347318,684613.779942931,1487593.00597687,5450366.6734031,431699.720169969,1154819.79969924,8952395.47182945,715699.212598276,1689684.24514961,7056563.23218866,279563.075762831,949474.332638355,8771484.02529922,710726.022282814,1196891.24787818
1044,812278.573558046,69934.4821126469,507753.284479892,1200340.63650269,81274.0991426632,598932.923468122,1167619.56427873,91831.5255456691,560298.358812836,564271.025743315,48087.4001462156,391280.282217002,690110.454651158,63068.926366025,4396215.91256449,1200177.70369519,106449.547982132,5780958.87220842,744264.623474288,33603.9954842833,3451783.64364919,1486215.41736155,142951.196392875,7257555.56180839
1013,3014200.28899361,158949.554184902,263371.382419422,3887275.17449914,192946.853560574,243487.947529191,3820404.39051237,196427.198830828,278113.953267055,2293486.42042241,137586.210591584,174534.708345614,5617873.83104969,837406.645335434,740732.117449773,4659880.80467928,702301.523020997,561876.806869061,3689953.22566364,288999.248801218,400694.830266457,5112259.8487462,742331.113751065,561407.351489829
994,528461.52360078,47515.7981911436,75139.1245867821,443851.235474379,39994.6806283942,69241.1093379019,480694.641626068,39689.8953203778,67010.8437145901,475112.816966368,48744.7673549674,62144.3658919682,438794.929621254,23983.5739536004,92174.8706248351,315796.276274713,18968.4822444484,71278.9937966073,502501.475151267,15164.8903402808,57716.8023281909,470565.200497671,30019.9602368755,64071.1838947479
1006,170178.818459306,13730.4629647711,72132.0457232308,267136.072604052,22444.7986657333,76243.3450040547,281181.48668232,19790.0067415508,72434.8982519828,252220.14774141,21665.3686563004,74517.5024662308,373907.954581533,20429.396511909,58428.5636664417,236453.211932017,18393.9163794384,81487.7923131508,317817.715636512,13904.213575579,69561.1459735711,403130.744517839,24496.4423686065,76071.2090668557
1017,660476.052706133,44910.5485987681,161414.940007422,938714.427789621,60112.8555137477,275111.677561052,823627.557404053,58415.4519029607,205631.936963927,521191.322060584,43112.4904724066,164294.61447102,711830.996798061,77952.4846215255,295491.630232381,724728.485884729,85054.938578022,330679.520895118,740392.128545702,43939.2813150212,237196.654909536,720882.401430104,85517.4919593258,269236.903115786
1048,2433696.97644381,219708.270783354,675475.785641755,2206201.25091417,175316.170277517,586784.865833529,2830269.00421594,230785.66376681,636849.798126575,1811503.7177987,179129.051415469,560189.043684316,2684960.92572939,170709.811164715,734027.113561756,3009669.62740111,206017.265093731,963054.363983079,2401576.97665173,91212.5445726353,528754.936457994,2835437.15069375,202026.265225246,756325.485823616
1024,134491.616264732,11156.911519981,54667.9431941721,200211.392764747,14552.2146668728,85692.1171626817,196293.553697658,14959.5981665994,66555.6081364291,150192.336811741,14869.809232996,56189.8151565551,131534.226538425,7922.682211591,62781.2758960271,152389.7342446,9638.1068949334,60386.9076551131,171306.457709374,4854.2385328532,38250.788006189,220023.498696708,14284.3538035225,51614.7354523902
1005,1068627.43186888,88197.1738908025,246571.27478872,1377550.38921801,101807.616618055,284386.123552424,1138942.23442748,86897.309875182,173279.299812522,876490.233940427,82620.4188270579,182812.909661255,1411457.65701783,102411.661737967,383806.128472444,1817018.17910992,130265.414470311,529312.436172832,1064485.7059782,40619.1660721236,241314.637202461,1412451.72741307,116273.052759355,322952.35261354
1019,1502363.84289131,111614.850998013,215434.863995307,1201354.08409884,85101.1400789515,213454.835061384,1566394.98089216,121758.503545312,184188.444956269,707251.020544434,64539.6501010575,138289.421892285,1430508.1614545,80639.5932552922,278424.066856023,2145677.04603492,129696.622750962,317626.667712065,1284155.40183251,52364.9166949637,236594.099963922,1188714.32129389,67415.9298779217,200841.644949794
1003,914534.267958595,76825.8103989607,122685.534448818,1300043.02498855,99891.3445315921,137251.714213384,1075887.22142221,90929.6203298435,125222.658119292,1150675.49329242,104820.565999636,115483.556064282,477611.474607027,25685.3359048409,104383.304623426,1065408.78358925,66464.8519866281,187123.909656136,983867.701202702,30012.364213541,137162.417503033,682824.219441839,38600.812791264,87564.3288258858
1022,561576.531200759,55227.7826453877,163325.148155996,621236.644197801,49243.858853271,186723.478633998,467925.668562784,44302.0001723921,176264.081688329,503486.702875973,53538.3471358097,156548.494898691,670524.649042942,45205.2683155208,583760.94944471,710067.497185393,46084.6029569282,629803.569141558,682744.067138914,24223.4107870165,391353.206243797,1582176.29429813,105295.957627595,1092536.17751628
1045,9090151.55597112,857008.610346242,701633.033477704,10821962.3325884,914907.543722319,815441.655919354,12174325.4491099,965710.435687511,787668.621476531,8208635.13560208,830720.831631312,657513.301076754,10390188.9947157,679632.027901385,720155.096387285,10871173.4333844,800885.997925316,999139.776118556,10929674.8401424,406161.973261069,593047.926427596,9959900.19931274,722172.716688807,737244.747288607
1012,12428.2186054021,1091.4069680416,4109.463828591,19703.2341068214,1975.0202954334,5848.3650191392,21360.3802189116,1596.1036402205,5861.7232900228,18810.2684227998,1912.3053125683,6765.5562324633,27901.2517558994,1900.3712524024,6056.2190118444,10447.0451478132,554.129522749,4621.396693601,11269.3093068558,579.6386275782,9236.4807065535,28886.1596286909,1577.9051670809,6978.7650264907
1030,759454.006783567,63860.7558123726,331967.838272517,1302224.6862516,100623.55087372,504602.609448879,741001.365991402,61137.8516806079,330516.95061894,830127.487568817,76401.0355416982,438785.574959377,959365.250707822,60374.7823171181,586323.837063201,922028.164252902,62370.2971880261,573171.920055922,1032702.37819537,38501.2484079759,440637.020253363,908012.575778601,64354.2747110839,517690.369264171
1040,744575.651145329,72736.0194079001,338175.41472133,898959.493978774,79525.7933462514,345851.125284996,858706.337022128,79070.5956511264,384018.475154357,591756.644651149,66601.7400182832,304740.95577508,713517.768388381,40209.0478465973,292172.921085118,712072.150456494,41939.9227492892,286639.207002795,757907.868964043,28301.8464876003,191291.535426451,798546.728014302,49925.940671156,294822.477468566
1041,3689540.94805928,319037.792884255,933722.007777113,3839605.35676789,326516.871445032,1235783.39492049,3412331.567769,289363.476716102,875157.975889032,3824765.08073883,379437.592478856,972156.444620299,4389503.7210306,236377.376244645,1026376.4603066,3786359.5793535,231128.824343785,950992.613187388,3220654.89528102,107230.372026256,640968.324263501,4623983.39958158,284210.620450171,910865.172775533
1023,495084.930540476,39978.4945423905,140066.403530129,675620.767833899,43664.7282422789,145558.836876581,681253.461452986,56682.2243178802,105109.119305677,535292.322780241,46211.3466043606,90584.3913677942,692341.035329926,39287.7482229754,207218.856660532,929080.597671377,48586.5883428569,240376.129140313,530804.471122007,14976.7072059713,99895.7502083319,701233.662435349,37770.028095493,147251.165047222
1051,5227617.14803085,397996.111825162,2520256.90384622,4854460.08191942,310588.350923515,1620160.94312781,4057671.52053338,298089.42604319,1906872.54495846,3643580.16130257,309892.586163039,1759278.09287917,4098706.8316311,302521.975892865,1184042.59524732,4577418.46006314,353504.795846353,1162160.89385609,4104807.53918852,146140.663755188,840881.662651102,4121483.82628836,319141.473594398,831781.762044999
1050,1139132.48038201,95403.506820461,279466.619091297,1043766.89418763,78920.987259567,268253.11096438,1799390.31786756,92734.7450718679,261914.282206306,1130304.29474268,89519.8371760208,253294.361195894,1059984.60254997,68017.625086239,237926.967007394,1355357.93323038,89870.4400555534,309915.149379764,1079050.8384531,35991.388010159,293085.82390315,1169375.0666154,74089.419049674,235060.773381595
1028,269180.64123918,24488.2871573993,64498.2364600126,182072.573766842,12825.7002234747,30782.6279984196,184504.595031185,15645.9143610734,66457.1859483853,151308.676350182,16606.8576247531,52510.3507825796,131757.00555721,8338.357506305,38911.6231995817,145409.046800244,9421.4768704741,29124.4661929039,127510.184338652,3714.1241962423,38122.9186951264,181184.601656601,8395.6117457753,46389.7023890054
1037,2032067.9753835,178561.625976313,355627.121213083,2225738.74542377,189872.852812652,363253.728534194,2413899.39028038,203324.731713587,340986.977745765,2511569.79842434,247032.401048756,318438.235959365,1945163.20909562,106148.58043059,393851.929871319,2174147.04026454,129955.501542691,484997.207188202,2132399.27825054,64798.8164964047,302400.688262167,2727615.09738332,168065.108814289,412000.283026862
1036,721471.863286106,63211.1002318794,341542.882368703,847420.446337276,64089.6909969445,438910.38864501,989448.158604254,80944.5332853074,495350.649394877,846054.199507776,84512.7374574322,434322.630561936,599977.290176525,43928.9698682973,472375.553259692,789107.461118176,50093.2910302994,612081.009214294,682825.127749621,25263.7932587273,374440.173467458,1336961.34529459,88176.1616194934,931705.876858249
1075,11772635.4251597,1071137.1467652,1191654.32236403,12184432.9849337,970092.078042802,1008485.06776248,12090544.0924148,1049912.94087761,932745.118648063,7542203.57404844,787766.466897267,678802.884562725,13249081.9384487,664610.903189134,2058523.72553397,13354737.4174156,679436.087525537,1673283.42883707,8958047.14200241,234934.101076165,1255186.58163555,11213811.4186327,637802.599567383,1642434.54464237
1034,414590.009730786,41350.4591237362,107693.571537787,308349.683884268,27021.373596735,94961.6603411613,499870.357228946,37047.3225685993,107501.742110182,327650.18015603,32619.6117802727,103957.858605639,341374.674367703,16948.0617659821,57104.6872862679,501877.750301774,24102.6152397977,116342.874685717,380190.303781122,10248.7308080091,69063.5084196294,593063.74066849,30901.3912739879,108652.733857007
1066,5623865.41429077,522682.929422979,530079.774187017,5960417.88600709,470808.599708963,491165.726403624,9214729.85251685,818175.456181418,1215409.02472134,4520378.32116299,465691.504434178,503924.128660255,4653404.40261902,238714.661546262,645759.072573789,5605625.54944356,322841.430657848,840154.689870498,4081820.70232032,112805.462681825,585245.695788806,6736147.37096949,375453.285308741,1198723.62394873
